date,type,category,description,amount
2025-01-01,revenue,Product Sales,penny-8060,0.01
2025-01-01,revenue,Product Sales,penny-8061,0.01
2025-01-01,revenue,Product Sales,penny-8062,0.01
2025-01-01,revenue,Product Sales,penny-8063,0.01
2025-01-01,revenue,Product Sales,penny-8064,0.01
2025-01-01,revenue,Product Sales,penny-8065,0.01
2025-01-01,revenue,Product Sales,penny-8066,0.01
2025-01-01,revenue,Product Sales,penny-8067,0.01
2025-01-01,revenue,Product Sales,penny-8068,0.01
2025-01-01,revenue,Product Sales,penny-8069,0.01
2025-01-01,revenue,Product Sales,penny-8070,0.01
2025-01-01,revenue,Product Sales,penny-8071,0.01
2025-01-01,revenue,Product Sales,penny-8072,0.01
2025-01-01,revenue,Product Sales,penny-8073,0.01
2025-01-01,revenue,Product Sales,penny-8074,0.01
2025-01-01,revenue,Product Sales,penny-8075,0.01
2025-01-01,revenue,Product Sales,penny-8076,0.01
2025-01-01,revenue,Product Sales,penny-8077,0.01
2025-01-01,revenue,Product Sales,penny-8078,0.01
2025-01-01,revenue,Product Sales,penny-8079,0.01
2025-01-01,revenue,Product Sales,penny-8080,0.01
2025-01-01,revenue,Product Sales,penny-8081,0.01
2025-01-01,revenue,Product Sales,penny-8082,0.01
2025-01-01,revenue,Product Sales,penny-8083,0.01
2025-01-01,revenue,Product Sales,penny-8084,0.01
2025-01-01,revenue,Product Sales,penny-8085,0.01
2025-01-01,revenue,Product Sales,penny-8086,0.01
2025-01-01,revenue,Product Sales,penny-8087,0.01
2025-01-01,revenue,Product Sales,penny-8088,0.01
2025-01-01,revenue,Product Sales,penny-8089,0.01
2025-01-01,revenue,Product Sales,penny-8090,0.01
2025-01-01,revenue,Product Sales,penny-8091,0.01
2025-01-01,revenue,Product Sales,penny-8092,0.01
2025-01-01,revenue,Product Sales,penny-8093,0.01
2025-01-01,revenue,Product Sales,penny-8094,0.01
2025-01-01,revenue,Product Sales,penny-8095,0.01
2025-01-01,revenue,Product Sales,penny-8096,0.01
2025-01-01,revenue,Product Sales,penny-8097,0.01
2025-01-01,revenue,Product Sales,penny-8098,0.01
2025-01-01,revenue,Product Sales,penny-8099,0.01
2025-01-01,revenue,Product Sales,penny-8100,0.01
2025-01-01,revenue,Product Sales,penny-8101,0.01
2025-01-01,revenue,Product Sales,penny-8102,0.01
2025-01-01,revenue,Product Sales,penny-8103,0.01
2025-01-01,revenue,Product Sales,penny-8104,0.01
2025-01-01,revenue,Product Sales,penny-8105,0.01
2025-01-01,revenue,Product Sales,penny-8106,0.01
2025-01-01,revenue,Product Sales,penny-8107,0.01
2025-01-01,revenue,Product Sales,penny-8108,0.01
2025-01-01,revenue,Product Sales,penny-8109,0.01
2025-01-01,revenue,Product Sales,penny-8110,0.01
2025-01-01,revenue,Product Sales,penny-8111,0.01
2025-01-01,revenue,Product Sales,penny-8112,0.01
2025-01-01,revenue,Product Sales,penny-8113,0.01
2025-01-01,revenue,Product Sales,penny-8114,0.01
2025-01-01,revenue,Product Sales,penny-8115,0.01
2025-01-01,revenue,Product Sales,penny-8116,0.01
2025-01-01,revenue,Product Sales,penny-8117,0.01
2025-01-01,revenue,Product Sales,penny-8118,0.01
2025-01-01,revenue,Product Sales,penny-8119,0.01
2025-01-01,revenue,Product Sales,penny-8120,0.01
2025-01-01,revenue,Product Sales,penny-8121,0.01
2025-01-01,revenue,Product Sales,penny-8122,0.01
2025-01-01,revenue,Product Sales,penny-8123,0.01
2025-01-01,revenue,Product Sales,penny-8124,0.01
2025-01-01,revenue,Product Sales,penny-8125,0.01
2025-01-01,revenue,Product Sales,penny-8126,0.01
2025-01-01,revenue,Product Sales,penny-8127,0.01
2025-01-01,revenue,Product Sales,penny-8128,0.01
2025-01-01,revenue,Product Sales,penny-8129,0.01
2025-01-01,revenue,Product Sales,penny-8130,0.01
2025-01-01,revenue,Product Sales,penny-8131,0.01
2025-01-01,revenue,Product Sales,penny-8132,0.01
2025-01-01,revenue,Product Sales,penny-8133,0.01
2025-01-01,revenue,Product Sales,penny-8134,0.01
2025-01-01,revenue,Product Sales,penny-8135,0.01
2025-01-01,revenue,Product Sales,penny-8136,0.01
2025-01-01,revenue,Product Sales,penny-8137,0.01
2025-01-01,revenue,Product Sales,penny-8138,0.01
2025-01-01,revenue,Product Sales,penny-8139,0.01
2025-01-01,revenue,Product Sales,penny-8140,0.01
2025-01-01,revenue,Product Sales,penny-8141,0.01
2025-01-01,revenue,Product Sales,penny-8142,0.01
2025-01-01,revenue,Product Sales,penny-8143,0.01
2025-01-01,revenue,Product Sales,penny-8144,0.01
2025-01-01,revenue,Product Sales,penny-8145,0.01
2025-01-01,revenue,Product Sales,penny-8146,0.01
2025-01-01,revenue,Product Sales,penny-8147,0.01
2025-01-01,revenue,Product Sales,penny-8148,0.01
2025-01-01,revenue,Product Sales,penny-8149,0.01
2025-01-01,revenue,Product Sales,penny-8150,0.01
2025-01-01,revenue,Product Sales,penny-8151,0.01
2025-01-01,revenue,Product Sales,penny-8152,0.01
2025-01-01,revenue,Product Sales,penny-8153,0.01
2025-01-01,revenue,Product Sales,penny-8154,0.01
2025-01-01,revenue,Product Sales,penny-8155,0.01
2025-01-01,revenue,Product Sales,penny-8156,0.01
2025-01-01,revenue,Product Sales,penny-8157,0.01
2025-01-01,revenue,Product Sales,penny-8158,0.01
2025-01-01,revenue,Product Sales,penny-8159,0.01
2025-01-01,revenue,Product Sales,penny-8160,0.01
2025-01-01,revenue,Product Sales,penny-8161,0.01
2025-01-01,revenue,Product Sales,penny-8162,0.01
2025-01-01,revenue,Product Sales,penny-8163,0.01
2025-01-01,revenue,Product Sales,penny-8164,0.01
2025-01-01,revenue,Product Sales,penny-8165,0.01
2025-01-01,revenue,Product Sales,penny-8166,0.01
2025-01-01,revenue,Product Sales,penny-8167,0.01
2025-01-01,revenue,Product Sales,penny-8168,0.01
2025-01-01,revenue,Product Sales,penny-8169,0.01
2025-01-01,revenue,Product Sales,penny-8170,0.01
2025-01-01,revenue,Product Sales,penny-8171,0.01
2025-01-01,revenue,Product Sales,penny-8172,0.01
2025-01-01,revenue,Product Sales,penny-8173,0.01
2025-01-01,revenue,Product Sales,penny-8174,0.01
2025-01-01,revenue,Product Sales,penny-8175,0.01
2025-01-01,revenue,Product Sales,penny-8176,0.01
2025-01-01,revenue,Product Sales,penny-8177,0.01
2025-01-01,revenue,Product Sales,penny-8178,0.01
2025-01-01,revenue,Product Sales,penny-8179,0.01
2025-01-01,revenue,Product Sales,penny-8180,0.01
2025-01-01,revenue,Product Sales,penny-8181,0.01
2025-01-01,revenue,Product Sales,penny-8182,0.01
2025-01-01,revenue,Product Sales,penny-8183,0.01
2025-01-01,revenue,Product Sales,penny-8184,0.01
2025-01-01,revenue,Product Sales,penny-8185,0.01
2025-01-01,revenue,Product Sales,penny-8186,0.01
2025-01-01,revenue,Product Sales,penny-8187,0.01
2025-01-01,revenue,Product Sales,penny-8188,0.01
2025-01-01,revenue,Product Sales,penny-8189,0.01
2025-01-01,revenue,Product Sales,penny-8190,0.01
2025-01-01,revenue,Product Sales,penny-8191,0.01
2025-01-01,revenue,Product Sales,penny-8192,0.01
2025-01-01,revenue,Product Sales,penny-8193,0.01
2025-01-01,revenue,Product Sales,penny-8194,0.01
2025-01-01,revenue,Product Sales,penny-8195,0.01
2025-01-01,revenue,Product Sales,penny-8196,0.01
2025-01-01,revenue,Product Sales,penny-8197,0.01
2025-01-01,revenue,Product Sales,penny-8198,0.01
2025-01-01,revenue,Product Sales,penny-8199,0.01
2025-01-01,revenue,Product Sales,penny-8200,0.01
2025-01-01,revenue,Product Sales,penny-8201,0.01
2025-01-01,revenue,Product Sales,penny-8202,0.01
2025-01-01,revenue,Product Sales,penny-8203,0.01
2025-01-01,revenue,Product Sales,penny-8204,0.01
2025-01-01,revenue,Product Sales,penny-8205,0.01
2025-01-01,revenue,Product Sales,penny-8206,0.01
2025-01-01,revenue,Product Sales,penny-8207,0.01
2025-01-01,revenue,Product Sales,penny-8208,0.01
2025-01-01,revenue,Product Sales,penny-8209,0.01
2025-01-01,revenue,Product Sales,penny-8210,0.01
2025-01-01,revenue,Product Sales,penny-8211,0.01
2025-01-01,revenue,Product Sales,penny-8212,0.01
2025-01-01,revenue,Product Sales,penny-8213,0.01
2025-01-01,revenue,Product Sales,penny-8214,0.01
2025-01-01,revenue,Product Sales,penny-8215,0.01
2025-01-01,revenue,Product Sales,penny-8216,0.01
2025-01-01,revenue,Product Sales,penny-8217,0.01
2025-01-01,revenue,Product Sales,penny-8218,0.01
2025-01-01,revenue,Product Sales,penny-8219,0.01
2025-01-01,revenue,Product Sales,penny-8220,0.01
2025-01-01,revenue,Product Sales,penny-8221,0.01
2025-01-01,revenue,Product Sales,penny-8222,0.01
2025-01-01,revenue,Product Sales,penny-8223,0.01
2025-01-01,revenue,Product Sales,penny-8224,0.01
2025-01-01,revenue,Product Sales,penny-8225,0.01
2025-01-01,revenue,Product Sales,penny-8226,0.01
2025-01-01,revenue,Product Sales,penny-8227,0.01
2025-01-01,revenue,Product Sales,penny-8228,0.01
2025-01-01,revenue,Product Sales,penny-8229,0.01
2025-01-01,revenue,Product Sales,penny-8230,0.01
2025-01-01,revenue,Product Sales,penny-8231,0.01
2025-01-01,revenue,Product Sales,penny-8232,0.01
2025-01-01,revenue,Product Sales,penny-8233,0.01
2025-01-01,revenue,Product Sales,penny-8234,0.01
2025-01-01,revenue,Product Sales,penny-8235,0.01
2025-01-01,revenue,Product Sales,penny-8236,0.01
2025-01-01,revenue,Product Sales,penny-8237,0.01
2025-01-01,revenue,Product Sales,penny-8238,0.01
2025-01-01,revenue,Product Sales,penny-8239,0.01
2025-01-01,revenue,Product Sales,penny-8240,0.01
2025-01-01,revenue,Product Sales,penny-8241,0.01
2025-01-01,revenue,Product Sales,penny-8242,0.01
2025-01-01,revenue,Product Sales,penny-8243,0.01
2025-01-01,revenue,Product Sales,penny-8244,0.01
2025-01-01,revenue,Product Sales,penny-8245,0.01
2025-01-01,revenue,Product Sales,penny-8246,0.01
2025-01-01,revenue,Product Sales,penny-8247,0.01
2025-01-01,revenue,Product Sales,penny-8248,0.01
2025-01-01,revenue,Product Sales,penny-8249,0.01
2025-01-01,revenue,Product Sales,penny-8250,0.01
2025-01-01,revenue,Product Sales,penny-8251,0.01
2025-01-01,revenue,Product Sales,penny-8252,0.01
2025-01-01,revenue,Product Sales,penny-8253,0.01
2025-01-01,revenue,Product Sales,penny-8254,0.01
2025-01-01,revenue,Product Sales,penny-8255,0.01
2025-01-01,revenue,Product Sales,penny-8256,0.01
2025-01-01,revenue,Product Sales,penny-8257,0.01
2025-01-01,revenue,Product Sales,penny-8258,0.01
2025-01-01,revenue,Product Sales,penny-8259,0.01
2025-01-01,revenue,Product Sales,penny-8260,0.01
2025-01-01,revenue,Product Sales,penny-8261,0.01
2025-01-01,revenue,Product Sales,penny-8262,0.01
2025-01-01,revenue,Product Sales,penny-8263,0.01
2025-01-01,revenue,Product Sales,penny-8264,0.01
2025-01-01,revenue,Product Sales,penny-8265,0.01
2025-01-01,revenue,Product Sales,penny-8266,0.01
2025-01-01,revenue,Product Sales,penny-8267,0.01
2025-01-01,revenue,Product Sales,penny-8268,0.01
2025-01-01,revenue,Product Sales,penny-8269,0.01
2025-01-01,revenue,Product Sales,penny-8270,0.01
2025-01-01,revenue,Product Sales,penny-8271,0.01
2025-01-01,revenue,Product Sales,penny-8272,0.01
2025-01-01,revenue,Product Sales,penny-8273,0.01
2025-01-01,revenue,Product Sales,penny-8274,0.01
2025-01-01,revenue,Product Sales,penny-8275,0.01
2025-01-01,revenue,Product Sales,penny-8276,0.01
2025-01-01,revenue,Product Sales,penny-8277,0.01
2025-01-01,revenue,Product Sales,penny-8278,0.01
2025-01-01,revenue,Product Sales,penny-8279,0.01
2025-01-01,revenue,Product Sales,penny-8280,0.01
2025-01-01,revenue,Product Sales,penny-8281,0.01
2025-01-01,revenue,Product Sales,penny-8282,0.01
2025-01-01,revenue,Product Sales,penny-8283,0.01
2025-01-01,revenue,Product Sales,penny-8284,0.01
2025-01-01,revenue,Product Sales,penny-8285,0.01
2025-01-01,revenue,Product Sales,penny-8286,0.01
2025-01-01,revenue,Product Sales,penny-8287,0.01
2025-01-01,revenue,Product Sales,penny-8288,0.01
2025-01-01,revenue,Product Sales,penny-8289,0.01
2025-01-01,revenue,Product Sales,penny-8290,0.01
2025-01-01,revenue,Product Sales,penny-8291,0.01
2025-01-01,revenue,Product Sales,penny-8292,0.01
2025-01-01,revenue,Product Sales,penny-8293,0.01
2025-01-01,revenue,Product Sales,penny-8294,0.01
2025-01-01,revenue,Product Sales,penny-8295,0.01
2025-01-01,revenue,Product Sales,penny-8296,0.01
2025-01-01,revenue,Product Sales,penny-8297,0.01
2025-01-01,revenue,Product Sales,penny-8298,0.01
2025-01-01,revenue,Product Sales,penny-8299,0.01
2025-01-01,revenue,Product Sales,penny-8300,0.01
2025-01-01,revenue,Product Sales,penny-8301,0.01
2025-01-01,revenue,Product Sales,penny-8302,0.01
2025-01-01,revenue,Product Sales,penny-8303,0.01
2025-01-01,revenue,Product Sales,penny-8304,0.01
2025-01-01,revenue,Product Sales,penny-8305,0.01
2025-01-01,revenue,Product Sales,penny-8306,0.01
2025-01-01,revenue,Product Sales,penny-8307,0.01
2025-01-01,revenue,Product Sales,penny-8308,0.01
2025-01-01,revenue,Product Sales,penny-8309,0.01
2025-01-01,revenue,Product Sales,penny-8310,0.01
2025-01-01,revenue,Product Sales,penny-8311,0.01
2025-01-01,revenue,Product Sales,penny-8312,0.01
2025-01-01,revenue,Product Sales,penny-8313,0.01
2025-01-01,revenue,Product Sales,penny-8314,0.01
2025-01-01,revenue,Product Sales,penny-8315,0.01
2025-01-01,revenue,Product Sales,penny-8316,0.01
2025-01-01,revenue,Product Sales,penny-8317,0.01
2025-01-01,revenue,Product Sales,penny-8318,0.01
2025-01-01,revenue,Product Sales,penny-8319,0.01
2025-01-01,revenue,Product Sales,penny-8320,0.01
2025-01-01,revenue,Product Sales,penny-8321,0.01
2025-01-01,revenue,Product Sales,penny-8322,0.01
2025-01-01,revenue,Product Sales,penny-8323,0.01
2025-01-01,revenue,Product Sales,penny-8324,0.01
2025-01-01,revenue,Product Sales,penny-8325,0.01
2025-01-01,revenue,Product Sales,penny-8326,0.01
2025-01-01,revenue,Product Sales,penny-8327,0.01
2025-01-01,revenue,Product Sales,penny-8328,0.01
2025-01-01,revenue,Product Sales,penny-8329,0.01
2025-01-01,revenue,Product Sales,penny-8330,0.01
2025-01-01,revenue,Product Sales,penny-8331,0.01
2025-01-01,revenue,Product Sales,penny-8332,0.01
2025-01-01,revenue,Product Sales,penny-8333,0.01
2025-01-01,revenue,Product Sales,penny-8334,0.01
2025-01-01,revenue,Product Sales,penny-8335,0.01
2025-01-01,revenue,Product Sales,penny-8336,0.01
2025-01-01,revenue,Product Sales,penny-8337,0.01
2025-01-01,revenue,Product Sales,penny-8338,0.01
2025-01-01,revenue,Product Sales,penny-8339,0.01
2025-01-01,revenue,Product Sales,penny-8340,0.01
2025-01-01,revenue,Product Sales,penny-8341,0.01
2025-01-01,revenue,Product Sales,penny-8342,0.01
2025-01-01,revenue,Product Sales,penny-8343,0.01
2025-01-01,revenue,Product Sales,penny-8344,0.01
2025-01-01,revenue,Product Sales,penny-8345,0.01
2025-01-01,revenue,Product Sales,penny-8346,0.01
2025-01-01,revenue,Product Sales,penny-8347,0.01
2025-01-01,revenue,Product Sales,penny-8348,0.01
2025-01-01,revenue,Product Sales,penny-8349,0.01
2025-01-01,revenue,Product Sales,penny-8350,0.01
2025-01-01,revenue,Product Sales,penny-8351,0.01
2025-01-01,revenue,Product Sales,penny-8352,0.01
2025-01-01,revenue,Product Sales,penny-8353,0.01
2025-01-01,revenue,Product Sales,penny-8354,0.01
2025-01-01,revenue,Product Sales,penny-8355,0.01
2025-01-01,revenue,Product Sales,penny-8356,0.01
2025-01-01,revenue,Product Sales,penny-8357,0.01
2025-01-01,revenue,Product Sales,penny-8358,0.01
2025-01-01,revenue,Product Sales,penny-8359,0.01
2025-01-01,revenue,Product Sales,penny-8360,0.01
2025-01-01,revenue,Product Sales,penny-8361,0.01
2025-01-01,revenue,Product Sales,penny-8362,0.01
2025-01-01,revenue,Product Sales,penny-8363,0.01
2025-01-01,revenue,Product Sales,penny-8364,0.01
2025-01-01,revenue,Product Sales,penny-8365,0.01
2025-01-01,revenue,Product Sales,penny-8366,0.01
2025-01-01,revenue,Product Sales,penny-8367,0.01
2025-01-01,revenue,Product Sales,penny-8368,0.01
2025-01-01,revenue,Product Sales,penny-8369,0.01
2025-01-01,revenue,Product Sales,penny-8370,0.01
2025-01-01,revenue,Product Sales,penny-8371,0.01
2025-01-01,revenue,Product Sales,penny-8372,0.01
2025-01-01,revenue,Product Sales,penny-8373,0.01
2025-01-01,revenue,Product Sales,penny-8374,0.01
2025-01-01,revenue,Product Sales,penny-8375,0.01
2025-01-01,revenue,Product Sales,penny-8376,0.01
2025-01-01,revenue,Product Sales,penny-8377,0.01
2025-01-01,revenue,Product Sales,penny-8378,0.01
2025-01-01,revenue,Product Sales,penny-8379,0.01
2025-01-01,revenue,Product Sales,penny-8380,0.01
2025-01-01,revenue,Product Sales,penny-8381,0.01
2025-01-01,revenue,Product Sales,penny-8382,0.01
2025-01-01,revenue,Product Sales,penny-8383,0.01
2025-01-01,revenue,Product Sales,penny-8384,0.01
2025-01-01,revenue,Product Sales,penny-8385,0.01
2025-01-01,revenue,Product Sales,penny-8386,0.01
2025-01-01,revenue,Product Sales,penny-8387,0.01
2025-01-01,revenue,Product Sales,penny-8388,0.01
2025-01-01,revenue,Product Sales,penny-8389,0.01
2025-01-01,revenue,Product Sales,penny-8390,0.01
2025-01-01,revenue,Product Sales,penny-8391,0.01
2025-01-01,revenue,Product Sales,penny-8392,0.01
2025-01-01,revenue,Product Sales,penny-8393,0.01
2025-01-01,revenue,Product Sales,penny-8394,0.01
2025-01-01,revenue,Product Sales,penny-8395,0.01
2025-01-01,revenue,Product Sales,penny-8396,0.01
2025-01-01,revenue,Product Sales,penny-8397,0.01
2025-01-01,revenue,Product Sales,penny-8398,0.01
2025-01-01,revenue,Product Sales,penny-8399,0.01
2025-01-01,revenue,Product Sales,penny-8400,0.01
2025-01-01,revenue,Product Sales,penny-8401,0.01
2025-01-01,revenue,Product Sales,penny-8402,0.01
2025-01-01,revenue,Product Sales,penny-8403,0.01
2025-01-01,revenue,Product Sales,penny-8404,0.01
2025-01-01,revenue,Product Sales,penny-8405,0.01
2025-01-01,revenue,Product Sales,penny-8406,0.01
2025-01-01,revenue,Product Sales,penny-8407,0.01
2025-01-01,revenue,Product Sales,penny-8408,0.01
2025-01-01,revenue,Product Sales,penny-8409,0.01
2025-01-01,revenue,Product Sales,penny-8410,0.01
2025-01-01,revenue,Product Sales,penny-8411,0.01
2025-01-01,revenue,Product Sales,penny-8412,0.01
2025-01-01,revenue,Product Sales,penny-8413,0.01
2025-01-01,revenue,Product Sales,penny-8414,0.01
2025-01-01,revenue,Product Sales,penny-8415,0.01
2025-01-01,revenue,Product Sales,penny-8416,0.01
2025-01-01,revenue,Product Sales,penny-8417,0.01
2025-01-01,revenue,Product Sales,penny-8418,0.01
2025-01-01,revenue,Product Sales,penny-8419,0.01
2025-01-01,revenue,Product Sales,penny-8420,0.01
2025-01-01,revenue,Product Sales,penny-8421,0.01
2025-01-01,revenue,Product Sales,penny-8422,0.01
2025-01-01,revenue,Product Sales,penny-8423,0.01
2025-01-01,revenue,Product Sales,penny-8424,0.01
2025-01-01,revenue,Product Sales,penny-8425,0.01
2025-01-01,revenue,Product Sales,penny-8426,0.01
2025-01-01,revenue,Product Sales,penny-8427,0.01
2025-01-01,revenue,Product Sales,penny-8428,0.01
2025-01-01,revenue,Product Sales,penny-8429,0.01
2025-01-01,revenue,Product Sales,penny-8430,0.01
2025-01-01,revenue,Product Sales,penny-8431,0.01
2025-01-01,revenue,Product Sales,penny-8432,0.01
2025-01-01,revenue,Product Sales,penny-8433,0.01
2025-01-01,revenue,Product Sales,penny-8434,0.01
2025-01-01,revenue,Product Sales,penny-8435,0.01
2025-01-01,revenue,Product Sales,penny-8436,0.01
2025-01-01,revenue,Product Sales,penny-8437,0.01
2025-01-01,revenue,Product Sales,penny-8438,0.01
2025-01-01,revenue,Product Sales,penny-8439,0.01
2025-01-01,revenue,Product Sales,penny-8440,0.01
2025-01-01,revenue,Product Sales,penny-8441,0.01
