date,type,category,description,amount
2025-10-22,expense,Rent / Office Space,Exp txn,634.89
2025-06-18,expense,Cost of Goods Sold (COGS),Exp txn,272.4
2025-01-25,revenue,Online / Digital Sales,Rev txn,1633.21
2025-12-08,revenue,Subscription Income,Rev txn,3556.84
2025-05-28,revenue,Consulting / Retainers,Rev txn,4389.99
2025-02-21,revenue,Subscription Income,Rev txn,3724.94
2025-03-14,revenue,Online / Digital Sales,Rev txn,537.13
2025-07-12,revenue,Subscription Income,Rev txn,2333.94
2025-07-23,expense,Cost of Goods Sold (COGS),Exp txn,311.15
2025-11-13,expense,Marketing & Advertising,Exp txn,1902.07
2025-04-17,revenue,Service Revenue,Rev txn,4509.93
2025-03-07,revenue,Other Revenue,Rev txn,1833.57
2025-08-21,revenue,Product Sales,Rev txn,3294.59
2025-11-02,revenue,Consulting / Retainers,Rev txn,4348.39
2025-12-12,expense,Marketing & Advertising,Exp txn,769.22
2025-07-27,revenue,Product Sales,Rev txn,692.38
2025-12-10,expense,Cost of Goods Sold (COGS),Exp txn,37.69
2025-03-09,revenue,Product Sales,Rev txn,3963.58
2025-09-05,revenue,Other Revenue,Rev txn,2637.2
2025-10-23,revenue,Product Sales,Rev txn,715.21
2025-07-05,expense,Cost of Goods Sold (COGS),Exp txn,253.85
2025-02-07,revenue,Other Revenue,Rev txn,4605.9
2025-02-09,expense,Software & Subscriptions,Exp txn,365.75
2025-06-19,expense,Software & Subscriptions,Exp txn,1757.59
2025-09-03,expense,Software & Subscriptions,Exp txn,684.85
2025-07-31,expense,Other Expense,Exp txn,170.3
2025-09-27,expense,Software & Subscriptions,Exp txn,1529.66
2025-04-05,revenue,Other Revenue,Rev txn,549.47
2025-08-13,expense,Marketing & Advertising,Exp txn,1386.34
2025-08-03,revenue,Subscription Income,Rev txn,3153.6
2025-02-17,revenue,Product Sales,Rev txn,759.67
2025-04-21,revenue,Online / Digital Sales,Rev txn,4915.63
2025-07-20,expense,Cost of Goods Sold (COGS),Exp txn,1890.33
2025-07-14,expense,Other Expense,Exp txn,1740.46
2025-01-28,revenue,Subscription Income,Rev txn,1279.27
2025-02-25,expense,Marketing & Advertising,Exp txn,913.98
2025-09-22,revenue,Subscription Income,Rev txn,1650.07
2025-08-08,revenue,Online / Digital Sales,Rev txn,3156.05
2025-10-21,revenue,Subscription Income,Rev txn,935.39
2025-04-21,revenue,Other Revenue,Rev txn,547.55
2025-12-08,expense,Software & Subscriptions,Exp txn,1722.24
2025-06-06,revenue,Service Revenue,Rev txn,2628.58
2025-04-10,revenue,Subscription Income,Rev txn,4558.62
2025-10-30,revenue,Subscription Income,Rev txn,2546.58
2025-11-27,expense,Cost of Goods Sold (COGS),Exp txn,1507.01
2025-01-10,expense,Other Expense,Exp txn,956.0
2025-10-21,expense,Salaries & Wages,Exp txn,1293.3
2025-02-03,revenue,Online / Digital Sales,Rev txn,4377.56
2025-04-13,revenue,Product Sales,Rev txn,2478.07
2025-07-20,revenue,Online / Digital Sales,Rev txn,446.84
2025-02-01,revenue,Other Revenue,Rev txn,2340.33
2025-06-11,revenue,Service Revenue,Rev txn,4273.99
2025-03-06,expense,Software & Subscriptions,Exp txn,505.78
2025-05-16,revenue,Subscription Income,Rev txn,1312.09
2025-05-21,expense,Marketing & Advertising,Exp txn,1534.25
2025-02-18,revenue,Consulting / Retainers,Rev txn,282.89
2025-07-17,revenue,Subscription Income,Rev txn,4414.74
2025-09-21,expense,Other Expense,Exp txn,747.72
2025-01-26,revenue,Other Revenue,Rev txn,2700.57
2025-02-28,expense,Software & Subscriptions,Exp txn,467.53
2025-08-03,expense,Rent / Office Space,Exp txn,1095.82
2025-06-22,expense,Marketing & Advertising,Exp txn,325.23
2025-03-17,revenue,Online / Digital Sales,Rev txn,4539.06
2025-05-11,revenue,Product Sales,Rev txn,2561.21
2025-03-16,expense,Marketing & Advertising,Exp txn,1146.79
2025-01-28,revenue,Other Revenue,Rev txn,3267.93
2025-09-19,revenue,Consulting / Retainers,Rev txn,3792.76
2025-07-29,expense,Rent / Office Space,Exp txn,1193.78
2025-01-04,revenue,Product Sales,Rev txn,4308.89
2025-12-23,expense,Other Expense,Exp txn,53.0
2025-07-31,revenue,Service Revenue,Rev txn,4425.64
2025-04-11,expense,Salaries & Wages,Exp txn,1662.61
2025-11-03,expense,Software & Subscriptions,Exp txn,1377.74
2025-08-06,revenue,Subscription Income,Rev txn,3052.81
2025-05-16,expense,Salaries & Wages,Exp txn,1336.75
2025-10-07,revenue,Product Sales,Rev txn,4537.31
2025-11-15,revenue,Consulting / Retainers,Rev txn,2818.44
2025-09-13,revenue,Other Revenue,Rev txn,3117.8
2025-10-30,expense,Software & Subscriptions,Exp txn,971.26
2025-03-06,expense,Software & Subscriptions,Exp txn,1859.84
2025-04-08,revenue,Other Revenue,Rev txn,2085.7
2025-05-01,revenue,Consulting / Retainers,Rev txn,261.9
2025-04-11,expense,Software & Subscriptions,Exp txn,674.39
2025-08-28,expense,Marketing & Advertising,Exp txn,271.43
2025-07-24,revenue,Product Sales,Rev txn,440.83
2025-12-08,revenue,Consulting / Retainers,Rev txn,1226.1
2025-09-26,revenue,Subscription Income,Rev txn,1720.69
2025-10-23,revenue,Online / Digital Sales,Rev txn,3112.05
2025-03-07,revenue,Service Revenue,Rev txn,2567.98
2025-04-29,revenue,Online / Digital Sales,Rev txn,1092.98
2025-06-08,expense,Cost of Goods Sold (COGS),Exp txn,1566.48
2025-01-24,expense,Marketing & Advertising,Exp txn,822.5
2025-09-10,revenue,Service Revenue,Rev txn,4864.15
2025-01-20,revenue,Service Revenue,Rev txn,750.87
2025-11-30,expense,Cost of Goods Sold (COGS),Exp txn,1109.52
2025-12-28,expense,Marketing & Advertising,Exp txn,1015.92
2025-03-26,expense,Rent / Office Space,Exp txn,65.63
2025-10-17,expense,Software & Subscriptions,Exp txn,65.7
2025-02-28,expense,Software & Subscriptions,Exp txn,93.66
2025-05-13,revenue,Service Revenue,Rev txn,4302.11
2025-12-09,revenue,Subscription Income,Rev txn,1046.63
2025-04-01,revenue,Online / Digital Sales,Rev txn,3498.87
2025-06-27,revenue,Consulting / Retainers,Rev txn,4302.31
2025-09-26,revenue,Online / Digital Sales,Rev txn,3596.23
2025-01-28,expense,Software & Subscriptions,Exp txn,68.32
2025-02-11,revenue,Online / Digital Sales,Rev txn,1453.1
2025-03-21,expense,Marketing & Advertising,Exp txn,1516.54
2025-05-25,expense,Marketing & Advertising,Exp txn,102.3
2025-06-24,expense,Marketing & Advertising,Exp txn,1246.55
2025-04-15,revenue,Product Sales,Rev txn,3087.82
2025-12-31,revenue,Service Revenue,Rev txn,2834.31
2025-10-13,expense,Marketing & Advertising,Exp txn,789.85
2025-09-01,revenue,Other Revenue,Rev txn,1997.33
2025-05-04,expense,Salaries & Wages,Exp txn,194.76
2025-12-30,expense,Cost of Goods Sold (COGS),Exp txn,1213.75
2025-07-11,expense,Software & Subscriptions,Exp txn,1391.07
2025-08-30,expense,Marketing & Advertising,Exp txn,520.29
2025-02-16,revenue,Subscription Income,Rev txn,633.73
2025-04-05,revenue,Product Sales,Rev txn,2960.27
2025-07-30,expense,Rent / Office Space,Exp txn,1487.14
2025-02-12,revenue,Consulting / Retainers,Rev txn,1033.3
2025-09-28,revenue,Service Revenue,Rev txn,4405.69
2025-05-06,revenue,Service Revenue,Rev txn,4037.35
2025-10-18,revenue,Service Revenue,Rev txn,502.44
2025-12-19,revenue,Other Revenue,Rev txn,4388.89
2025-05-13,expense,Cost of Goods Sold (COGS),Exp txn,938.65
2025-01-05,expense,Marketing & Advertising,Exp txn,752.73
2025-03-24,revenue,Subscription Income,Rev txn,2570.33
2025-05-29,expense,Rent / Office Space,Exp txn,1960.47
2025-01-11,revenue,Consulting / Retainers,Rev txn,346.73
2025-01-03,revenue,Other Revenue,Rev txn,1447.89
2025-06-06,revenue,Product Sales,Rev txn,1214.44
2025-07-28,expense,Marketing & Advertising,Exp txn,1891.73
2025-07-31,revenue,Consulting / Retainers,Rev txn,1459.02
2025-05-17,revenue,Service Revenue,Rev txn,3675.58
2025-08-12,revenue,Subscription Income,Rev txn,4765.27
2025-08-27,expense,Cost of Goods Sold (COGS),Exp txn,1015.33
2025-10-07,revenue,Other Revenue,Rev txn,4185.52
2025-04-23,revenue,Consulting / Retainers,Rev txn,2895.79
2025-09-29,expense,Salaries & Wages,Exp txn,841.19
2025-04-30,expense,Rent / Office Space,Exp txn,815.02
2025-02-25,revenue,Consulting / Retainers,Rev txn,1015.63
2025-03-23,expense,Cost of Goods Sold (COGS),Exp txn,1808.3
2025-04-17,expense,Cost of Goods Sold (COGS),Exp txn,503.55
2025-02-16,revenue,Subscription Income,Rev txn,1618.55
2025-03-30,revenue,Service Revenue,Rev txn,3685.68
2025-05-25,revenue,Consulting / Retainers,Rev txn,4503.45
2025-09-19,expense,Marketing & Advertising,Exp txn,289.16
2025-10-26,expense,Software & Subscriptions,Exp txn,991.06
2025-11-03,revenue,Subscription Income,Rev txn,3700.29
2025-11-16,revenue,Other Revenue,Rev txn,3352.43
2025-04-25,expense,Salaries & Wages,Exp txn,323.76
2025-03-12,revenue,Subscription Income,Rev txn,2252.25
2025-04-30,expense,Cost of Goods Sold (COGS),Exp txn,1758.51
2025-06-22,revenue,Product Sales,Rev txn,4981.33
2025-07-14,revenue,Product Sales,Rev txn,2017.59
2025-09-06,revenue,Service Revenue,Rev txn,4051.88
2025-05-06,revenue,Subscription Income,Rev txn,2262.99
2025-03-31,expense,Cost of Goods Sold (COGS),Exp txn,1628.31
2025-05-08,revenue,Service Revenue,Rev txn,1739.74
2025-11-23,revenue,Other Revenue,Rev txn,2296.93
2025-08-31,expense,Rent / Office Space,Exp txn,911.08
2025-11-11,revenue,Consulting / Retainers,Rev txn,4038.06
2025-01-12,expense,Cost of Goods Sold (COGS),Exp txn,1682.59
2025-01-08,revenue,Product Sales,Rev txn,3855.1
2025-12-11,expense,Salaries & Wages,Exp txn,1916.35
2025-07-31,revenue,Service Revenue,Rev txn,3539.17
2025-03-09,revenue,Service Revenue,Rev txn,2205.12
2025-11-05,expense,Other Expense,Exp txn,667.95
2025-01-27,revenue,Service Revenue,Rev txn,1070.49
2025-09-29,revenue,Consulting / Retainers,Rev txn,4380.19
2025-05-12,revenue,Service Revenue,Rev txn,4880.47
2025-03-08,expense,Marketing & Advertising,Exp txn,913.67
2025-06-10,expense,Cost of Goods Sold (COGS),Exp txn,695.44
2025-05-11,expense,Software & Subscriptions,Exp txn,1975.51
2025-10-21,revenue,Service Revenue,Rev txn,4592.68
2025-03-10,revenue,Online / Digital Sales,Rev txn,1770.94
2025-03-11,expense,Marketing & Advertising,Exp txn,1689.23
2025-10-17,revenue,Subscription Income,Rev txn,869.75
2025-11-23,expense,Cost of Goods Sold (COGS),Exp txn,801.01
2025-10-31,expense,Cost of Goods Sold (COGS),Exp txn,1318.25
2025-09-21,expense,Cost of Goods Sold (COGS),Exp txn,905.92
2025-03-19,revenue,Subscription Income,Rev txn,2618.56
2025-01-03,expense,Salaries & Wages,Exp txn,943.63
2025-04-15,revenue,Other Revenue,Rev txn,2588.32
2025-11-12,revenue,Service Revenue,Rev txn,1413.3
2025-03-14,expense,Rent / Office Space,Exp txn,575.61
2025-02-02,revenue,Online / Digital Sales,Rev txn,1041.47
2025-08-06,revenue,Subscription Income,Rev txn,375.66
2025-08-15,expense,Software & Subscriptions,Exp txn,1435.56
2025-05-13,expense,Salaries & Wages,Exp txn,189.79
2025-11-13,revenue,Consulting / Retainers,Rev txn,4155.39
2025-10-02,expense,Marketing & Advertising,Exp txn,1446.61
2025-05-14,expense,Marketing & Advertising,Exp txn,240.16
2025-05-10,expense,Marketing & Advertising,Exp txn,43.2
2025-04-11,expense,Cost of Goods Sold (COGS),Exp txn,985.65
2025-12-27,revenue,Other Revenue,Rev txn,2956.52
2025-05-12,revenue,Consulting / Retainers,Rev txn,4782.33
2025-11-27,revenue,Subscription Income,Rev txn,3553.38
2025-12-19,revenue,Online / Digital Sales,Rev txn,1301.96
2025-03-30,revenue,Consulting / Retainers,Rev txn,4753.98
2025-05-20,expense,Rent / Office Space,Exp txn,1276.56
2025-07-05,revenue,Other Revenue,Rev txn,1136.06
2025-03-29,expense,Software & Subscriptions,Exp txn,818.23
2025-09-08,revenue,Consulting / Retainers,Rev txn,569.33
2025-10-26,expense,Rent / Office Space,Exp txn,89.81
2025-03-30,revenue,Service Revenue,Rev txn,1505.55
2025-11-10,expense,Other Expense,Exp txn,626.95
2025-06-05,expense,Rent / Office Space,Exp txn,1924.28
2025-03-29,revenue,Service Revenue,Rev txn,2940.71
2025-02-23,revenue,Subscription Income,Rev txn,3186.75
2025-05-09,revenue,Service Revenue,Rev txn,2473.61
2025-07-05,expense,Rent / Office Space,Exp txn,1463.72
2025-10-03,revenue,Service Revenue,Rev txn,688.47
2025-12-19,expense,Other Expense,Exp txn,81.75
2025-03-23,expense,Salaries & Wages,Exp txn,1666.49
2025-02-07,revenue,Service Revenue,Rev txn,2147.91
2025-09-05,revenue,Service Revenue,Rev txn,4888.96
2025-10-08,revenue,Other Revenue,Rev txn,3235.21
2025-08-25,expense,Cost of Goods Sold (COGS),Exp txn,611.06
2025-05-23,revenue,Service Revenue,Rev txn,3500.56
2025-01-23,revenue,Consulting / Retainers,Rev txn,2004.02
2025-09-09,revenue,Other Revenue,Rev txn,826.79
2025-03-18,revenue,Product Sales,Rev txn,2447.82
2025-04-10,revenue,Consulting / Retainers,Rev txn,4979.38
2025-02-07,revenue,Subscription Income,Rev txn,1788.78
2025-01-20,expense,Other Expense,Exp txn,692.39
2025-09-29,revenue,Other Revenue,Rev txn,2222.91
2025-11-14,expense,Other Expense,Exp txn,890.54
2025-06-12,revenue,Online / Digital Sales,Rev txn,3123.71
2025-02-18,expense,Salaries & Wages,Exp txn,875.35
2025-09-02,expense,Other Expense,Exp txn,792.15
2025-01-25,revenue,Consulting / Retainers,Rev txn,2668.35
2025-08-01,revenue,Online / Digital Sales,Rev txn,1718.73
2025-10-10,revenue,Other Revenue,Rev txn,2468.7
2025-05-25,expense,Cost of Goods Sold (COGS),Exp txn,1290.5
2025-03-15,expense,Other Expense,Exp txn,437.5
2025-08-11,revenue,Subscription Income,Rev txn,1743.12
2025-05-02,revenue,Consulting / Retainers,Rev txn,1413.43
2025-10-06,expense,Salaries & Wages,Exp txn,765.43
2025-10-04,expense,Cost of Goods Sold (COGS),Exp txn,1964.26
2025-05-18,revenue,Service Revenue,Rev txn,3856.71
2025-07-30,expense,Salaries & Wages,Exp txn,191.3
2025-12-08,expense,Marketing & Advertising,Exp txn,272.1
2025-07-01,revenue,Subscription Income,Rev txn,3085.65
2025-03-27,revenue,Product Sales,Rev txn,3634.72
2025-10-16,revenue,Subscription Income,Rev txn,1176.85
2025-05-31,expense,Software & Subscriptions,Exp txn,1465.46
2025-06-15,revenue,Online / Digital Sales,Rev txn,2715.14
2025-11-29,revenue,Service Revenue,Rev txn,725.68
2025-08-23,revenue,Online / Digital Sales,Rev txn,345.89
2025-07-18,expense,Rent / Office Space,Exp txn,1867.27
2025-04-01,revenue,Consulting / Retainers,Rev txn,3365.73
2025-03-01,revenue,Service Revenue,Rev txn,1835.61
2025-08-30,expense,Rent / Office Space,Exp txn,760.34
2025-07-27,revenue,Product Sales,Rev txn,3134.14
2025-05-26,revenue,Product Sales,Rev txn,4751.28
2025-07-15,revenue,Service Revenue,Rev txn,1131.01
2025-07-10,expense,Marketing & Advertising,Exp txn,217.46
2025-12-25,revenue,Consulting / Retainers,Rev txn,4628.06
2025-11-16,revenue,Online / Digital Sales,Rev txn,1325.69
2025-02-05,revenue,Product Sales,Rev txn,798.33
2025-07-26,revenue,Product Sales,Rev txn,3797.38
2025-11-17,revenue,Online / Digital Sales,Rev txn,1275.69
2025-05-17,expense,Cost of Goods Sold (COGS),Exp txn,834.43
2025-07-11,revenue,Other Revenue,Rev txn,670.45
2025-05-11,expense,Marketing & Advertising,Exp txn,461.15
2025-06-17,revenue,Subscription Income,Rev txn,3117.84
2025-05-15,revenue,Service Revenue,Rev txn,4472.5
2025-03-12,expense,Other Expense,Exp txn,1124.3
2025-08-26,expense,Marketing & Advertising,Exp txn,1061.43
2025-01-03,expense,Cost of Goods Sold (COGS),Exp txn,661.6
2025-06-09,revenue,Other Revenue,Rev txn,2427.83
2025-02-03,revenue,Consulting / Retainers,Rev txn,2905.74
2025-01-21,revenue,Online / Digital Sales,Rev txn,3474.63
2025-11-01,expense,Salaries & Wages,Exp txn,1622.63
2025-05-08,revenue,Service Revenue,Rev txn,4849.84
2025-06-20,expense,Salaries & Wages,Exp txn,1587.2
2025-03-10,revenue,Other Revenue,Rev txn,1692.82
2025-08-21,revenue,Consulting / Retainers,Rev txn,2038.07
2025-09-17,revenue,Online / Digital Sales,Rev txn,3834.47
2025-10-30,revenue,Online / Digital Sales,Rev txn,385.16
2025-01-12,revenue,Consulting / Retainers,Rev txn,4370.08
2025-02-24,expense,Marketing & Advertising,Exp txn,1733.34
2025-09-22,expense,Software & Subscriptions,Exp txn,1220.79
2025-09-17,expense,Marketing & Advertising,Exp txn,446.49
2025-12-04,revenue,Subscription Income,Rev txn,2940.73
2025-09-18,expense,Salaries & Wages,Exp txn,963.59
2025-09-05,revenue,Online / Digital Sales,Rev txn,3146.35
2025-04-29,expense,Other Expense,Exp txn,1062.74
2025-02-21,revenue,Consulting / Retainers,Rev txn,839.01
2025-05-29,revenue,Consulting / Retainers,Rev txn,1382.77
2025-05-23,expense,Rent / Office Space,Exp txn,1458.99
2025-04-17,expense,Software & Subscriptions,Exp txn,760.04
2025-05-01,revenue,Other Revenue,Rev txn,4110.13
2025-11-12,revenue,Consulting / Retainers,Rev txn,4487.48
2025-08-11,expense,Rent / Office Space,Exp txn,814.52
2025-11-20,revenue,Other Revenue,Rev txn,1790.09
2025-10-12,revenue,Consulting / Retainers,Rev txn,4595.12
2025-07-26,expense,Cost of Goods Sold (COGS),Exp txn,914.3
2025-06-26,revenue,Product Sales,Rev txn,4810.73
2025-09-15,expense,Rent / Office Space,Exp txn,1093.48
2025-08-17,expense,Marketing & Advertising,Exp txn,742.33
2025-11-01,revenue,Subscription Income,Rev txn,2277.15
2025-07-04,revenue,Online / Digital Sales,Rev txn,3158.58
2025-11-21,expense,Marketing & Advertising,Exp txn,1863.72
2025-05-26,revenue,Subscription Income,Rev txn,579.46
2025-08-23,revenue,Product Sales,Rev txn,1968.4
2025-08-06,expense,Cost of Goods Sold (COGS),Exp txn,850.03
2025-12-28,revenue,Subscription Income,Rev txn,1253.6
2025-12-30,revenue,Service Revenue,Rev txn,3089.13
2025-07-11,revenue,Subscription Income,Rev txn,2482.82
2025-12-23,expense,Cost of Goods Sold (COGS),Exp txn,1311.1
2025-02-02,expense,Software & Subscriptions,Exp txn,271.51
2025-07-02,revenue,Product Sales,Rev txn,2351.43
2025-04-22,revenue,Other Revenue,Rev txn,4126.87
2025-12-24,revenue,Other Revenue,Rev txn,430.34
2025-04-20,revenue,Online / Digital Sales,Rev txn,4906.66
2025-08-08,expense,Other Expense,Exp txn,1994.09
2025-09-24,expense,Salaries & Wages,Exp txn,1291.49
2025-08-06,expense,Marketing & Advertising,Exp txn,940.46
2025-12-08,revenue,Consulting / Retainers,Rev txn,4126.36
2025-05-29,expense,Cost of Goods Sold (COGS),Exp txn,1053.59
2025-07-05,revenue,Other Revenue,Rev txn,249.27
2025-01-07,revenue,Service Revenue,Rev txn,275.28
2025-01-27,expense,Cost of Goods Sold (COGS),Exp txn,417.36
2025-10-16,revenue,Subscription Income,Rev txn,2246.06
2025-02-25,revenue,Product Sales,Rev txn,1073.53
2025-11-05,revenue,Subscription Income,Rev txn,3732.42
2025-01-08,revenue,Subscription Income,Rev txn,998.95
2025-12-02,revenue,Other Revenue,Rev txn,919.87
2025-06-27,expense,Marketing & Advertising,Exp txn,1669.71
2025-11-02,expense,Salaries & Wages,Exp txn,780.55
2025-01-16,revenue,Subscription Income,Rev txn,3922.15
2025-01-19,revenue,Service Revenue,Rev txn,4096.06
2025-03-20,expense,Other Expense,Exp txn,368.32
2025-04-20,revenue,Other Revenue,Rev txn,4799.95
2025-11-21,expense,Marketing & Advertising,Exp txn,458.82
2025-10-23,revenue,Product Sales,Rev txn,103.15
2025-12-08,revenue,Subscription Income,Rev txn,242.19
2025-07-29,expense,Salaries & Wages,Exp txn,1661.23
2025-02-08,expense,Marketing & Advertising,Exp txn,1612.93
2025-05-19,revenue,Other Revenue,Rev txn,3234.42
2025-09-03,revenue,Service Revenue,Rev txn,2052.3
2025-01-20,revenue,Online / Digital Sales,Rev txn,244.69
2025-03-07,revenue,Consulting / Retainers,Rev txn,4217.44
2025-01-27,expense,Rent / Office Space,Exp txn,267.24
2025-10-27,revenue,Product Sales,Rev txn,4399.45
2025-01-15,expense,Salaries & Wages,Exp txn,84.21
